mmsi,name,flag,type,is_suspicious,historical_names,latest_lat,latest_lon,latest_ais_timestamp,latest_speed,latest_heading,ais_ping_count,ais_active_pct,ais_max_gap_hours,ais_disabled,radio_signature_count,avg_frequency,std_frequency,avg_power,avg_signal_strength,unique_pulse_patterns,unique_frequencies
683276186,NAVIRE-6186,Bahamas,Bulk Carrier,False,0,85.869,102.9284,2026-12-03 16:53:00+00:00,13.3,283.3,8.0,37.5,4599.916666666667,True,5.0,159.238,1.3641554163657443,248.92,-85.97999999999999,4.0,5.0
563249678,NAVIRE-9678,USA,Tanker,True,0,71.6161,-26.6392,2026-10-25 21:55:00+00:00,28.1,225.7,9.0,55.55555555555556,4247.083333333333,True,7.0,158.34142857142857,1.8277438603501264,264.2142857142857,-79.74285714285715,6.0,7.0
572400748,NAVIRE-0748,Bahamas,Container Ship,False,"OLD_NAME_0, OLD_NAME_1",39.8392,132.187,2026-11-16 10:20:00+00:00,15.3,61.3,7.0,71.42857142857143,6818.716666666666,True,2.0,156.97,1.2869343417595116,270.75,-78.65,2.0,2.0
548384565,NAVIRE-4565,Panama,Tanker,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-2.2748,-83.1445,2026-11-20 13:27:00+00:00,1.1,301.1,7.0,57.14285714285714,4914.6,True,7.0,159.7757142857143,1.416519880350637,247.57142857142858,-71.02857142857142,4.0,7.0
706491378,NAVIRE-1378,Panama,Fishing Vessel,False,0,-74.0592,-106.1044,2026-12-08 01:08:00+00:00,7.6,40.6,11.0,63.63636363636363,7964.233333333334,True,8.0,159.0,1.9972981750354646,247.65,-67.9625,5.0,8.0
431125158,NAVIRE-5158,Panama,Passenger Ship,False,OLD_NAME_0,79.276,154.9903,2026-12-16 13:56:00+00:00,9.3,238.4,8.0,37.5,5213.3,True,6.0,158.59333333333333,1.6709837421910092,211.8166666666667,-77.4,3.0,6.0
503603324,NAVIRE-3324,Singapore,Fishing Vessel,True,OLD_NAME_0,32.5349,-56.2612,2026-12-23 22:47:00+00:00,8.3,342.6,15.0,40.0,4715.966666666666,True,2.0,157.225,1.1525840533340692,228.3,-79.7,2.0,2.0
783771062,NAVIRE-1062,Liberia,Container Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",10.7477,-101.1778,2026-12-25 18:23:00+00:00,5.2,186.7,12.0,83.33333333333334,7294.066666666667,True,1.0,161.37,0.0,358.2,-31.4,1.0,1.0
314355800,NAVIRE-5800,Bahamas,Tanker,True,"OLD_NAME_0, OLD_NAME_1",-54.6942,22.7154,2026-11-06 19:09:00+00:00,19.7,279.3,9.0,33.33333333333333,6522.583333333333,True,1.0,160.66,0.0,232.4,-58.1,1.0,1.0
390182507,NAVIRE-2507,China,General Cargo,False,OLD_NAME_0,-10.2571,132.1454,2026-12-27 12:38:00+00:00,16.4,26.2,6.0,83.33333333333334,5319.8,True,4.0,160.0575,1.304284605955827,122.60000000000001,-91.225,2.0,4.0
564065072,NAVIRE-5072,Liberia,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-29.8618,-91.6344,2026-10-17 20:05:00+00:00,6.6,206.2,10.0,80.0,4655.766666666666,True,10.0,157.98,1.6572131895310145,296.89,-73.3,5.0,10.0
409720576,NAVIRE-0576,France,Container Ship,False,0,-18.654,-0.5514,2026-10-29 12:25:00+00:00,20.0,137.0,6.0,66.66666666666666,3683.45,True,4.0,158.98250000000002,2.1289649284726697,251.25,-67.7,4.0,4.0
443461886,NAVIRE-1886,France,Tanker,True,"OLD_NAME_0, OLD_NAME_1",-34.4183,-64.9567,2026-10-01 22:40:00+00:00,11.4,179.9,11.0,63.63636363636363,5124.266666666666,True,7.0,158.66857142857143,1.8041103862331345,294.0,-84.11428571428571,4.0,7.0
773610320,NAVIRE-0320,France,Container Ship,False,OLD_NAME_0,-50.6892,70.1783,2026-09-11 02:56:00+00:00,26.7,341.3,7.0,57.14285714285714,3864.7,True,5.0,157.74200000000002,1.7060539264630479,215.1,-52.260000000000005,4.0,5.0
283205861,NAVIRE-5861,Denmark,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",24.5509,40.7048,2026-11-19 08:52:00+00:00,4.9,8.4,7.0,57.14285714285714,5538.5,True,3.0,159.24333333333334,1.6574780038761652,197.4333333333333,-54.73333333333333,2.0,3.0
647153817,NAVIRE-3817,China,General Cargo,True,"OLD_NAME_0, OLD_NAME_1",63.8764,-75.3626,2026-12-29 07:09:00+00:00,18.7,226.4,11.0,81.81818181818183,7685.566666666667,True,1.0,161.28,0.0,312.2,-22.3,1.0,1.0
787276961,NAVIRE-6961,Panama,Passenger Ship,True,0,-8.3282,85.7182,2026-12-25 18:31:00+00:00,29.1,220.5,17.0,64.70588235294117,6023.566666666667,True,4.0,159.01,1.123358061053251,220.75,-77.225,4.0,4.0
543045682,NAVIRE-5682,USA,Tanker,False,OLD_NAME_0,-36.0253,13.3722,2026-12-22 03:49:00+00:00,0.1,239.3,9.0,22.22222222222222,6627.333333333333,True,2.0,160.54,0.5656854249492461,388.75,-67.0,2.0,2.0
549787961,NAVIRE-7961,China,General Cargo,False,OLD_NAME_0,50.81,-123.237,2026-12-30 09:08:00+00:00,5.9,36.9,11.0,45.45454545454545,5630.316666666667,True,6.0,158.91833333333332,2.0896833890966957,284.3666666666667,-88.46666666666665,3.0,6.0
404128445,NAVIRE-8445,Panama,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-79.8418,-75.4654,2026-08-19 06:08:00+00:00,15.2,105.8,8.0,50.0,4240.483333333334,True,6.0,158.91,1.7768398914927612,293.81666666666666,-61.23333333333333,4.0,6.0
401032142,NAVIRE-2142,Liberia,Passenger Ship,False,0,43.0453,-158.6246,2026-12-06 01:52:00+00:00,3.5,26.3,12.0,41.66666666666667,7343.566666666667,True,5.0,158.966,1.5421835169654776,205.76,-68.3,3.0,5.0
291644254,NAVIRE-4254,Malta,Container Ship,True,"OLD_NAME_0, OLD_NAME_1",-50.3915,156.8908,2026-12-19 03:52:00+00:00,2.7,234.5,13.0,61.53846153846154,5010.566666666667,True,3.0,160.00333333333333,1.9110555547480488,297.23333333333335,-87.86666666666667,2.0,3.0
772043340,NAVIRE-3340,Malta,Tanker,False,OLD_NAME_0,81.9963,-41.2211,2026-10-05 11:08:00+00:00,25.5,87.3,6.0,66.66666666666666,6025.766666666666,True,7.0,159.88714285714286,1.831736100768115,182.74285714285716,-55.75714285714286,4.0,7.0
565056189,NAVIRE-6189,France,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",38.9606,155.207,2026-11-29 19:28:00+00:00,8.4,190.7,7.0,57.14285714285714,6499.666666666667,True,6.0,158.50666666666666,1.9544888504841111,158.53333333333333,-64.78333333333333,3.0,6.0
512009169,NAVIRE-9169,Liberia,Tanker,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",10.3178,36.748,2026-10-22 10:32:00+00:00,8.9,19.5,13.0,38.46153846153847,3983.633333333333,True,7.0,158.91857142857143,1.0785550298343414,281.9,-91.64285714285714,4.0,7.0
286026287,NAVIRE-6287,Marshall Islands,Container Ship,False,0,75.006,32.3547,2026-09-30 08:02:00+00:00,18.4,255.0,6.0,33.33333333333333,2059.2,True,7.0,159.09714285714287,1.820665759969079,257.6714285714286,-76.60000000000001,4.0,7.0
707000071,NAVIRE-0071,China,Passenger Ship,False,0,-11.0965,-159.789,2026-12-31 10:37:00+00:00,24.7,185.7,11.0,72.72727272727273,3565.366666666667,True,4.0,158.435,1.6297341296460852,194.5,-64.825,3.0,4.0
624983313,NAVIRE-3313,Marshall Islands,Container Ship,False,OLD_NAME_0,-54.3625,-155.0324,2026-12-15 20:23:00+00:00,5.9,339.1,16.0,56.25,6019.266666666666,True,4.0,158.745,1.4081784924741232,386.475,-86.225,3.0,4.0
305792048,NAVIRE-2048,China,General Cargo,True,0,-35.7468,-44.4426,2026-12-13 18:58:00+00:00,17.8,188.3,13.0,38.46153846153847,5512.583333333333,True,3.0,158.63666666666666,2.555901667383439,70.33333333333333,-68.0,3.0,3.0
660008982,NAVIRE-8982,Marshall Islands,Tanker,False,"OLD_NAME_0, OLD_NAME_1",-0.9731,169.2826,2026-12-29 03:54:00+00:00,18.9,150.7,6.0,50.0,2113.7,True,10.0,158.441,1.4031587381492052,244.35,-70.36,5.0,10.0
657721811,NAVIRE-1811,China,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1",-81.1734,45.1645,2026-12-14 09:57:00+00:00,15.7,73.4,10.0,50.0,6659.983333333334,True,7.0,159.35,1.2532757078951136,257.6,-60.885714285714286,4.0,7.0
472360093,NAVIRE-0093,Liberia,Container Ship,False,0,42.6275,42.2517,2026-12-25 13:55:00+00:00,29.7,262.8,10.0,70.0,8554.7,True,5.0,158.222,1.193951422797432,230.6,-62.339999999999996,4.0,5.0
441799840,NAVIRE-9840,Denmark,Passenger Ship,False,OLD_NAME_0,-24.9261,-129.7116,2026-10-24 11:59:00+00:00,15.7,136.4,9.0,44.44444444444444,3093.0,True,7.0,158.70428571428573,2.0608320095118264,211.92857142857142,-69.94285714285715,4.0,6.0
374237721,NAVIRE-7721,Malta,Tanker,False,"OLD_NAME_0, OLD_NAME_1",-77.5014,33.983,2026-12-08 23:26:00+00:00,1.5,85.2,11.0,72.72727272727273,7305.15,True,5.0,160.19,1.7665786141578923,156.88,-74.24,2.0,5.0
659731996,NAVIRE-1996,Bahamas,Tanker,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-72.8273,-6.3044,2026-12-08 00:30:00+00:00,15.4,309.4,9.0,55.55555555555556,7600.8,True,5.0,160.35,0.4248529157249573,195.44,-59.839999999999996,4.0,5.0
749313033,NAVIRE-3033,Malta,Container Ship,True,0,16.5759,3.0084,2026-11-03 00:28:00+00:00,2.1,190.3,11.0,63.63636363636363,4655.433333333333,True,6.0,159.96833333333333,1.1617472473247714,359.59999999999997,-82.05,5.0,6.0
754816502,NAVIRE-6502,Denmark,Bulk Carrier,True,OLD_NAME_0,-54.6891,-8.8003,2026-12-18 14:52:00+00:00,7.7,127.4,7.0,28.57142857142857,7626.833333333333,True,6.0,158.02,2.1642088623790383,216.35,-33.11666666666667,4.0,6.0
378984233,NAVIRE-4233,Malta,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",6.3983,-72.7576,2027-01-01 05:10:00+00:00,11.0,241.0,10.0,50.0,4725.7,True,6.0,159.775,1.0598065861278634,239.65,-81.33333333333333,6.0,6.0
213704539,NAVIRE-4539,Malta,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",47.7223,82.5557,2026-12-21 00:10:00+00:00,24.6,92.6,11.0,45.45454545454545,3062.6666666666665,True,4.0,158.9675,2.019758648947926,244.475,-65.4,2.0,4.0
430213890,NAVIRE-3890,France,Passenger Ship,False,0,-89.4279,-166.7032,2026-12-08 10:50:00+00:00,21.2,111.5,11.0,54.54545454545454,6288.883333333333,True,4.0,158.4125,1.9089504096928958,299.125,-43.3,3.0,4.0
221046878,NAVIRE-6878,Panama,Fishing Vessel,True,"OLD_NAME_0, OLD_NAME_1",85.3545,122.5887,2026-10-03 20:47:00+00:00,21.6,338.4,11.0,36.36363636363637,4730.15,True,6.0,157.74,1.9811915606523276,320.1166666666666,-66.83333333333333,4.0,6.0
417287774,NAVIRE-7774,Singapore,Container Ship,True,0,55.986,-89.6497,2026-12-23 05:19:00+00:00,10.8,36.3,8.0,37.5,6207.883333333333,True,3.0,157.45000000000002,1.2950289572052034,265.56666666666666,-90.96666666666665,2.0,3.0
687486089,NAVIRE-6089,Marshall Islands,Bulk Carrier,True,0,61.7653,-114.8722,2026-12-19 03:22:00+00:00,14.8,215.7,6.0,83.33333333333334,5125.333333333333,True,5.0,159.566,2.1365228760769246,204.26,-66.02000000000001,4.0,5.0
443338863,NAVIRE-8863,Panama,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",13.3321,-63.9132,2027-01-01 00:31:00+00:00,29.7,247.8,8.0,62.5,4669.683333333333,True,4.0,160.40249999999997,1.5085174841545625,250.85,-79.775,4.0,3.0
500125271,NAVIRE-5271,Singapore,General Cargo,False,"OLD_NAME_0, OLD_NAME_1",-29.1986,-46.799,2026-12-31 20:03:00+00:00,15.8,42.5,8.0,87.5,4338.883333333333,True,7.0,159.46,1.1920850081544898,178.29999999999998,-77.64285714285714,4.0,7.0
761838030,NAVIRE-8030,France,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-27.409,4.1469,2026-12-26 16:27:00+00:00,16.9,318.3,8.0,50.0,7084.65,True,5.0,159.324,1.7027125417991134,297.91999999999996,-55.46,4.0,5.0
752289007,NAVIRE-9007,Singapore,Fishing Vessel,False,0,-3.3176,-38.1387,2026-12-05 01:51:00+00:00,15.0,138.6,18.0,50.0,7404.766666666666,True,5.0,159.298,1.8127106774110504,219.94,-45.660000000000004,3.0,5.0
613718689,NAVIRE-8689,China,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-81.2392,-80.4228,2026-11-21 19:25:00+00:00,27.6,83.1,13.0,69.23076923076923,3983.7833333333333,True,6.0,158.615,2.2075574737704966,227.29999999999998,-53.13333333333333,4.0,6.0
417153380,NAVIRE-3380,Malta,Container Ship,False,"OLD_NAME_0, OLD_NAME_1",72.6977,159.5945,2026-12-20 14:05:00+00:00,9.3,278.8,14.0,57.14285714285714,3624.366666666667,True,4.0,158.42000000000002,2.203103871057067,250.14999999999998,-66.2,3.0,4.0
447149593,NAVIRE-9593,Malta,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-87.0846,-57.3018,2026-12-17 05:10:00+00:00,16.9,111.5,8.0,50.0,5754.75,True,3.0,160.38333333333333,1.2419473955580167,328.1666666666667,-59.26666666666667,3.0,3.0
699529355,NAVIRE-9355,Malta,Bulk Carrier,False,0,22.541,-131.3927,2026-12-27 08:28:00+00:00,12.6,202.0,7.0,14.285714285714285,6457.1,True,5.0,159.39600000000002,2.265574982206504,181.06,-63.17999999999999,2.0,5.0
766277551,NAVIRE-7551,Marshall Islands,Fishing Vessel,True,OLD_NAME_0,66.9133,156.5333,2026-12-21 03:31:00+00:00,28.1,297.8,10.0,50.0,6221.866666666667,True,5.0,160.126,1.1022386311502663,152.6,-69.6,4.0,5.0
697745795,NAVIRE-5795,Bahamas,General Cargo,False,0,44.8266,-112.3691,2026-12-29 20:19:00+00:00,26.0,16.6,17.0,76.47058823529412,6206.516666666666,True,4.0,159.815,2.167556227644389,122.475,-51.375,3.0,4.0
769565144,NAVIRE-5144,Panama,General Cargo,False,OLD_NAME_0,83.5415,-177.0762,2026-11-26 01:46:00+00:00,19.3,102.4,6.0,50.0,5984.616666666667,True,2.0,158.815,1.3505739520663134,287.3,-68.85,2.0,2.0
753582834,NAVIRE-2834,Bahamas,Tanker,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",84.8298,-132.8328,2026-12-22 18:08:00+00:00,12.5,150.9,12.0,58.333333333333336,7354.366666666667,True,4.0,157.935,1.6011766506749536,194.25,-50.875,2.0,4.0
484170624,NAVIRE-0624,Liberia,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",21.3542,-33.4266,2026-10-04 18:47:00+00:00,5.0,214.5,11.0,36.36363636363637,4639.666666666667,True,3.0,159.00333333333333,0.6741908730718218,279.53333333333336,-59.56666666666666,2.0,3.0
389921162,NAVIRE-1162,Singapore,Container Ship,True,"OLD_NAME_0, OLD_NAME_1",-10.4802,153.124,2026-12-24 04:48:00+00:00,10.6,306.3,15.0,46.666666666666664,5410.066666666667,True,6.0,159.07333333333335,1.9766200106916545,316.25,-66.78333333333333,3.0,6.0
312462705,NAVIRE-2705,Denmark,Passenger Ship,False,OLD_NAME_0,44.6817,66.6134,2026-12-23 20:48:00+00:00,21.8,235.0,11.0,27.27272727272727,6776.716666666666,True,8.0,158.9,1.928004149373124,297.0125,-89.9375,3.0,8.0
288065994,NAVIRE-5994,Malta,General Cargo,False,0,-63.84,102.6743,2026-12-03 03:50:00+00:00,28.9,307.1,7.0,28.57142857142857,4545.15,True,4.0,159.275,1.4835205874315793,289.875,-67.925,3.0,4.0
733587569,NAVIRE-7569,France,General Cargo,True,"OLD_NAME_0, OLD_NAME_1",80.3437,-104.5467,2026-09-01 09:12:00+00:00,22.6,160.1,6.0,33.33333333333333,3566.05,True,4.0,157.2575,0.7518144717947352,238.875,-55.400000000000006,3.0,4.0
629607462,NAVIRE-7462,Panama,Bulk Carrier,False,0,-77.1869,-72.9776,2026-12-07 09:48:00+00:00,15.9,4.3,17.0,52.94117647058824,6554.633333333333,True,4.0,159.29500000000002,2.0479990234372627,312.55,-81.225,3.0,4.0
224255892,NAVIRE-5892,France,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1",64.7522,65.2489,2026-10-18 01:43:00+00:00,28.2,235.4,14.0,57.14285714285714,5346.05,True,4.0,158.9625,2.209802027331859,339.95,-71.625,3.0,4.0
437879281,NAVIRE-9281,Singapore,General Cargo,False,0,-87.6883,98.6976,2026-10-26 04:18:00+00:00,0.6,144.8,8.0,50.0,4688.033333333334,True,6.0,159.25666666666666,1.8736346139700542,275.09999999999997,-58.833333333333336,5.0,6.0
561690462,NAVIRE-0462,Panama,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1",-73.3554,-20.6032,2026-12-16 23:28:00+00:00,8.8,84.7,9.0,55.55555555555556,7744.783333333334,True,5.0,159.616,1.9942993757207066,278.36,-73.1,5.0,5.0
307516995,NAVIRE-6995,France,Tanker,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-61.631,-62.7793,2026-12-16 20:35:00+00:00,2.0,310.1,12.0,8.333333333333332,5027.916666666667,True,2.0,160.82,1.6404877323527856,343.7,-66.1,1.0,2.0
303830441,NAVIRE-0441,Bahamas,Bulk Carrier,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-37.3702,-33.0985,2026-12-22 04:56:00+00:00,10.5,193.6,13.0,76.92307692307693,5717.383333333333,True,3.0,159.77,2.647394945979926,256.5,-76.0,2.0,3.0
535117872,NAVIRE-7872,Denmark,Tanker,False,"OLD_NAME_0, OLD_NAME_1",-88.4679,-76.4162,2026-12-27 05:02:00+00:00,16.5,350.4,6.0,16.666666666666664,7160.333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339126012,NAVIRE-6012,Singapore,Bulk Carrier,True,0,-51.1839,82.4685,2026-12-25 20:37:00+00:00,17.8,149.9,11.0,54.54545454545454,7188.133333333333,True,5.0,157.876,1.6167034360079742,168.57999999999998,-65.8,4.0,5.0
429191774,NAVIRE-1774,Denmark,Bulk Carrier,False,OLD_NAME_0,11.4713,101.1274,2026-12-13 11:42:00+00:00,8.0,216.1,13.0,38.46153846153847,5173.75,True,3.0,158.09,2.0053179299053907,226.26666666666665,-77.10000000000001,2.0,3.0
776350480,NAVIRE-0480,France,General Cargo,False,OLD_NAME_0,63.1544,-34.4722,2026-12-31 21:14:00+00:00,9.2,151.9,11.0,81.81818181818183,8473.216666666667,True,3.0,159.99,0.9610931276416513,280.2,-74.7,2.0,3.0
310273206,NAVIRE-3206,Marshall Islands,Passenger Ship,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-39.385,86.4384,2026-11-13 14:57:00+00:00,20.6,271.4,8.0,25.0,5619.266666666666,True,5.0,158.15,1.5994217705158238,237.95999999999998,-77.1,4.0,5.0
679498794,NAVIRE-8794,Marshall Islands,Bulk Carrier,True,"OLD_NAME_0, OLD_NAME_1",84.1771,-18.2405,2026-12-30 07:01:00+00:00,14.4,324.8,10.0,70.0,5594.333333333333,True,4.0,158.1375,2.3764732272845017,367.175,-79.325,3.0,4.0
746255510,NAVIRE-5510,France,Passenger Ship,True,OLD_NAME_0,-82.6929,-62.1354,2026-11-29 02:48:00+00:00,16.1,230.1,10.0,80.0,5632.7,True,5.0,158.55,1.7963713424567898,241.45999999999998,-36.980000000000004,4.0,5.0
451146016,NAVIRE-6016,Panama,Bulk Carrier,True,OLD_NAME_0,74.6755,151.4067,2026-12-16 07:56:00+00:00,6.0,182.4,14.0,71.42857142857143,7536.533333333334,True,5.0,158.57800000000003,1.3711746788793886,118.06000000000002,-68.46,4.0,5.0
396838191,NAVIRE-8191,Bahamas,Container Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",14.5445,-103.0498,2026-12-04 12:09:00+00:00,2.3,279.6,13.0,53.84615384615385,6227.6,True,6.0,158.715,0.9565510963874356,276.98333333333335,-80.06666666666666,4.0,6.0
772687223,NAVIRE-7223,China,Tanker,True,OLD_NAME_0,-61.923,101.3078,2026-11-01 15:41:00+00:00,21.2,238.2,10.0,30.0,4472.533333333334,True,5.0,158.68599999999998,1.8123962039245238,250.24,-51.56,3.0,5.0
316474826,NAVIRE-4826,Marshall Islands,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1",6.673,-54.2496,2026-12-07 03:38:00+00:00,16.9,158.8,8.0,62.5,4752.15,True,3.0,158.34666666666666,1.6500404035457257,240.9,-60.13333333333333,3.0,3.0
518636217,NAVIRE-6217,Denmark,Container Ship,True,0,-9.5845,-116.1251,2026-12-26 05:40:00+00:00,24.5,30.9,13.0,23.076923076923077,4716.566666666667,True,2.0,158.885,2.2273863607376185,329.2,-109.80000000000001,1.0,2.0
348500992,NAVIRE-0992,Liberia,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-19.6665,-95.3289,2026-10-17 21:51:00+00:00,25.0,99.8,12.0,25.0,3815.55,True,5.0,159.532,1.8664324257791987,248.14000000000001,-86.2,4.0,5.0
632924730,NAVIRE-4730,Malta,Fishing Vessel,False,"OLD_NAME_0, OLD_NAME_1",5.9454,111.6636,2026-07-31 18:51:00+00:00,1.6,291.1,9.0,33.33333333333333,3351.633333333333,True,4.0,159.0025,2.5100249002748964,276.725,-75.125,4.0,4.0
350521742,NAVIRE-1742,Marshall Islands,Tanker,False,OLD_NAME_0,75.0663,151.6871,2026-12-01 17:33:00+00:00,3.8,262.1,10.0,50.0,4396.1,True,6.0,159.06,1.7569974388142924,285.9666666666667,-73.48333333333333,4.0,6.0
421800471,NAVIRE-0471,Panama,Passenger Ship,False,0,-81.7433,-34.421,2026-12-13 02:24:00+00:00,15.8,254.6,12.0,33.33333333333333,5813.533333333334,True,4.0,158.695,1.0866002024663903,344.75,-65.275,3.0,4.0
486924016,NAVIRE-4016,Panama,Tanker,False,"OLD_NAME_0, OLD_NAME_1",-22.7881,56.4036,2026-07-13 15:04:00+00:00,28.3,320.8,9.0,44.44444444444444,3054.15,True,5.0,158.88,2.2852461574193694,226.11999999999998,-63.92,4.0,5.0
538642695,NAVIRE-2695,Singapore,Passenger Ship,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",10.4816,61.4713,2026-12-19 09:01:00+00:00,9.2,227.9,9.0,22.22222222222222,7152.183333333333,True,3.0,158.98333333333335,1.7341952984982185,200.0,-72.10000000000001,2.0,3.0
607981004,NAVIRE-1004,Liberia,Passenger Ship,True,0,88.4371,4.1371,2026-07-11 12:41:00+00:00,6.5,272.2,5.0,40.0,2647.65,True,7.0,158.7057142857143,1.955733938473025,268.2142857142857,-66.8,4.0,7.0
750747879,NAVIRE-7879,Singapore,General Cargo,True,"OLD_NAME_0, OLD_NAME_1",62.0597,-0.1835,2026-12-16 08:34:00+00:00,5.4,173.9,22.0,59.09090909090909,7465.966666666666,True,8.0,158.8125,1.7566912892464388,302.6375,-72.7375,4.0,8.0
636613948,NAVIRE-3948,Liberia,Container Ship,False,0,37.8897,-141.875,2026-12-16 10:47:00+00:00,22.4,95.5,8.0,37.5,3759.7166666666667,True,5.0,160.36200000000002,1.2504279267514768,229.32,-75.22,3.0,5.0
637883177,NAVIRE-3177,Panama,Tanker,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-64.0173,75.4965,2026-12-09 17:59:00+00:00,19.7,100.0,13.0,46.15384615384615,7866.866666666667,True,7.0,157.50857142857143,1.2333751601659089,177.02857142857144,-77.3,5.0,7.0
643668564,NAVIRE-8564,France,Fishing Vessel,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",-38.2985,-133.822,2026-12-27 17:14:00+00:00,29.6,202.5,7.0,71.42857142857143,1843.9833333333333,True,7.0,158.95428571428573,1.772558011677454,271.1714285714286,-65.57142857142857,4.0,7.0
535652730,NAVIRE-2730,Malta,Bulk Carrier,False,OLD_NAME_0,52.054,-174.7176,2026-11-19 08:37:00+00:00,6.3,166.7,14.0,57.14285714285714,7353.0,True,4.0,158.6575,2.356287687585435,260.5,-67.15,3.0,4.0
336052886,NAVIRE-2886,Malta,Fishing Vessel,False,0,-77.6061,-17.9086,2026-12-11 19:51:00+00:00,24.0,318.1,10.0,50.0,6106.1,True,16.0,158.26375000000002,1.5218316814505692,241.81875,-72.2125,6.0,15.0
279944509,NAVIRE-4509,France,Tanker,True,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",47.8301,-26.6261,2026-10-24 20:06:00+00:00,21.7,207.5,7.0,42.857142857142854,4632.916666666667,True,10.0,158.493,1.953356370740141,241.47999999999996,-72.61,6.0,10.0
768075179,NAVIRE-5179,Malta,Tanker,True,"OLD_NAME_0, OLD_NAME_1",-70.0867,-142.7657,2026-12-31 12:02:00+00:00,7.0,182.7,19.0,42.10526315789473,6702.983333333334,True,6.0,159.15166666666667,1.8370347483558012,225.9333333333333,-71.41666666666667,5.0,6.0
507138220,NAVIRE-8220,Bahamas,General Cargo,False,"OLD_NAME_0, OLD_NAME_1, OLD_NAME_2",61.5559,176.9765,2026-12-05 13:55:00+00:00,20.9,205.9,12.0,58.333333333333336,4051.866666666667,True,2.0,159.46499999999997,2.36880771697494,482.35,-24.3,1.0,2.0
242442486,NAVIRE-2486,France,Container Ship,True,OLD_NAME_0,16.6643,170.2535,2026-11-02 20:57:00+00:00,18.7,268.1,6.0,33.33333333333333,6643.616666666667,True,4.0,157.2425,1.8825758063532743,294.75,-55.45,3.0,4.0
375047621,NAVIRE-7621,Bahamas,Tanker,True,"OLD_NAME_0, OLD_NAME_1",10.6678,-96.5313,2026-10-19 21:29:00+00:00,15.2,84.2,6.0,33.33333333333333,3336.233333333333,True,8.0,158.385,1.5337535656030243,316.925,-76.15,4.0,8.0
598468769,NAVIRE-8769,France,Tanker,True,"OLD_NAME_0, OLD_NAME_1",-34.5382,136.5306,2026-11-24 12:57:00+00:00,10.4,46.5,11.0,63.63636363636363,7353.733333333334,True,6.0,158.63166666666666,0.9589456015158839,334.75,-55.699999999999996,5.0,6.0
554544656,NAVIRE-4656,Liberia,General Cargo,False,0,-12.9915,-22.7134,2026-12-28 14:44:00+00:00,25.5,352.0,12.0,25.0,5907.8,True,4.0,158.3725,1.8071593731599842,231.175,-82.0,4.0,4.0
647830647,NAVIRE-0647,Panama,Bulk Carrier,False,OLD_NAME_0,-60.5647,149.3406,2026-12-31 22:01:00+00:00,17.5,261.0,13.0,53.84615384615385,4586.833333333333,True,9.0,159.42222222222222,1.7647434500358512,341.8888888888889,-80.53333333333333,5.0,9.0
